total_calls,aaa_mean_child,mean_basic_cost,length_of_residence,total_members_in_household,mean_tow_miles,mean_total_member_cost_veh,consumer_score,total_cost,credit_ranges_below_700,kcl_b_ind_mosaicsgrouping_boomers,aaa_auto_insurance_0,occupation_group_management,occupation_group_retired,use_road_side_0,use_road_side_1,aaa_motorcycle_indicator_0_0,aaa_id_theft,membership_id,yes_id_theft
3.0,2.0,17.666667,10.3333,3,0.0,8.441607000000001,0.01488015784150378,53.0,1,0,0,1,0,0,1,1,0,3456,0.3
2.0,4.0,39.75,6.5,4,0.375,117.08376299999999,0.012345679012345678,318.0,0,0,1,0,0,0,1,0,0,3470,0.33
2.0,1.0,26.5,11.5,2,0.0,8.441607000000001,0.01488015784150378,53.0,0,1,1,0,0,0,1,0,1,3487,1.0
24.0,3.0,53.0,15.0,1,0.0,175.441122,0.015625,159.0,0,0,1,0,0,0,1,1,0,3489,0.3
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,3504,0.04
0.0,2.75,0.0,9.8,5,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,3515,0.16
0.0,3.0,37.0,15.0,2,2.6,156.036397,0.02,111.0,1,1,1,0,0,1,0,1,0,3520,0.25
2.0,2.0,25.954545,12.2727,3,1.054545,162.93004399999998,0.015384615384615385,285.5,1,0,0,1,0,0,1,0,0,3536,0.33
5.0,3.0,32.658889,3.0,4,0.0,162.93004399999998,0.015384615384615385,301.93,0,1,0,1,0,0,1,0,0,3557,0.23
80.0,3.0,27.890625,28.1875,5,5.10625,150.919066,0.01639344262295082,713.25,0,0,1,0,0,0,1,0,0,3562,0.33
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,3569,0.03
12.0,2.0,30.5,6.0,1,2.5333330000000003,162.93004399999998,0.015384615384615385,97.5,0,0,0,0,0,0,1,0,0,3579,0.34
5.0,0.0,21.25,0.0,3,0.0,8.441607000000001,0.01488015784150378,85.0,0,0,1,0,0,0,1,1,0,3586,0.2
5.0,5.0,0.0,2.4,5,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,1,0,0,3599,0.26
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,3682,0.03
0.0,1.0,0.0,3.25,4,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,1,1,0,0,0,3696,0.28
6.0,1.0,16.0,9.0,3,0.0,117.08376299999999,0.012345679012345678,64.0,0,0,0,1,0,0,1,1,0,3716,0.23
0.0,1.0,0.0,7.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,3734,0.13
0.0,2.0,22.8,13.0,2,3.26,8.441607000000001,0.01488015784150378,114.0,1,0,1,0,0,1,0,1,0,3737,0.3
15.0,0.0,34.75,0.0,2,0.0,162.892046,0.017241379310344827,139.0,0,0,0,0,0,0,1,1,0,3762,0.19
0.0,0.0,26.5,0.0,2,0.0,8.441607000000001,0.01488015784150378,53.0,0,1,1,0,0,1,0,1,0,3768,0.07
0.0,1.0,0.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,3774,0.08
3.0,0.0,53.0,0.0,1,0.333333,151.74655900000002,0.014285714285714285,159.0,0,0,1,0,1,0,1,0,0,3780,0.37
0.0,2.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,3789,0.13
0.0,2.0,21.5,7.5,2,3.0,161.44551299999998,0.015873015873015872,43.0,0,0,1,0,0,1,0,0,0,3792,0.17
3.0,2.0,7.5,6.0,5,2.34,8.441607000000001,0.01488015784150378,64.5,0,0,0,0,0,0,1,1,1,3812,1.0
2.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,1,0,0,3839,0.12
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,3847,0.03
0.0,2.0,26.5,3.0,3,0.75,144.325817,0.014084507042253521,106.0,0,0,1,0,1,1,0,0,0,3855,0.23
1.0,4.0,38.0,12.0,3,4.733333,117.08376299999999,0.012345679012345678,147.0,0,0,1,1,0,0,1,1,0,3860,0.23
21.0,2.0,23.733333,7.7778,4,1.7777779999999999,125.689416,0.0136986301369863,213.6,0,1,1,0,1,0,1,0,0,3883,0.48
2.0,1.0,27.0,5.0,2,0.0,135.775668,0.014285714285714285,81.0,0,0,1,0,1,0,1,1,0,3884,0.42
0.0,1.0,26.5,1.0,2,0.0,8.441607000000001,0.01488015784150378,79.5,0,0,1,0,0,1,0,0,0,3913,0.19
2.0,1.0,37.283333,10.0,2,0.0,132.370546,0.0136986301369863,111.85,0,0,1,1,0,0,1,0,0,3921,0.23
2.0,0.0,26.5,0.0,2,0.0,162.93004399999998,0.015384615384615385,53.0,0,0,0,0,0,0,1,0,0,3934,0.2
0.0,0.0,35.333333,0.0,2,0.0,152.51689199999998,0.013157894736842105,106.0,0,0,1,0,0,1,0,1,0,3955,0.07
3.0,2.0,0.0,5.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,1,0,0,3956,0.22
37.0,4.4286,44.196154,8.0769,6,1.307692,175.441122,0.015625,714.55,0,1,0,0,0,0,1,0,0,3959,0.32
4.0,1.6,43.57,9.4,3,0.0,162.93004399999998,0.015384615384615385,217.85,0,1,1,0,0,0,1,0,0,4011,0.32
1.0,1.0,15.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,30.0,1,1,1,0,0,0,1,1,0,4036,0.35
6.0,1.0,36.308333000000005,2.1667,3,0.333333,254.136538,0.01488015784150378,217.85,0,0,1,0,0,0,1,0,0,4055,0.33
0.0,2.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,4056,0.13
0.0,1.0,47.7,5.0,4,0.0,150.919066,0.01639344262295082,477.0,0,0,1,1,0,1,0,0,0,4063,0.17
0.0,2.0,14.5,6.0,2,0.0,132.370546,0.0136986301369863,29.0,0,0,1,0,0,1,0,1,0,4070,0.18
2.0,0.0,53.0,0.0,1,1.0,156.358351,0.01488015784150378,53.0,0,0,1,0,0,0,1,0,0,4075,0.24
17.0,1.0,22.986,0.0,3,0.0,8.441607000000001,0.01488015784150378,114.93,0,0,1,0,0,0,1,0,0,4095,0.26
2.0,1.0,30.166666999999997,2.6667,2,0.0,132.370546,0.0136986301369863,90.5,0,0,1,0,1,0,1,1,0,4099,0.42
1.0,1.0,35.333333,10.0,3,0.333333,135.775668,0.014285714285714285,106.0,0,1,1,0,1,0,1,1,0,4123,0.45
15.0,1.0,54.95,6.0,1,9.333333,72.43461500000001,0.020833333333333332,227.85,0,1,1,0,0,0,1,0,0,4127,0.34
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,4158,0.04
0.0,2.0,33.25,2.5,2,0.333333,191.50224599999999,0.01488015784150378,199.5,0,0,1,0,0,1,0,1,0,4208,0.23
0.0,0.0,53.0,0.0,1,0.0,132.370546,0.0136986301369863,53.0,0,1,1,0,0,1,0,1,0,4209,0.07
0.0,2.0,0.0,0.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,4224,0.13
0.0,1.0,17.666667,10.0,2,0.0,156.036397,0.02,53.0,1,0,1,1,0,1,0,1,0,4228,0.19
22.0,1.8889,37.038889000000005,7.6667,4,4.3333330000000005,8.441607000000001,0.01488015784150378,420.35,0,1,1,1,0,0,1,0,0,4230,0.25
2.0,0.0,35.333333,0.0,2,0.0,8.441607000000001,0.01488015784150378,106.0,0,0,1,0,0,0,1,1,0,4263,0.2
1.0,1.0,30.0,8.0,2,0.5,136.00893,0.015625,60.0,0,0,1,0,0,0,1,1,0,4264,0.3
0.0,1.0,0.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,0,0,0,1,0,0,0,4269,0.2
12.0,2.0,42.0875,15.0,2,0.5,127.172174,0.012987012987012988,336.7,1,1,1,0,0,0,1,0,0,4296,0.44
7.0,2.0,25.861110999999998,9.0,4,1.333333,152.51689199999998,0.013157894736842105,268.75,0,0,1,0,0,0,1,1,0,4300,0.3
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,4307,0.03
0.0,2.0,20.0,10.0,2,0.0,145.274146,0.014925373134328358,60.0,1,0,0,0,0,1,0,1,0,4311,0.23
24.0,1.7143,40.59,1.2,6,3.6133330000000004,155.627818,0.01488015784150378,608.85,0,0,0,0,0,0,1,0,0,4322,0.34
0.0,1.0,30.5,15.0,1,0.0,132.370546,0.0136986301369863,30.5,1,1,1,0,1,1,0,1,0,4339,0.34
0.0,1.0,15.0,7.5,2,2.5,132.370546,0.0136986301369863,30.0,0,0,1,0,0,1,0,1,0,4350,0.23
0.0,1.0,39.75,15.0,2,0.0,8.441607000000001,0.01488015784150378,159.0,0,0,0,0,0,1,0,1,0,4366,0.19
0.0,5.0,0.0,5.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,4367,0.16
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,1,1,0,0,0,4386,0.25
1.0,2.0,29.616667,15.0,3,0.333333,152.51689199999998,0.013157894736842105,88.85,0,0,0,1,0,0,1,1,0,4433,0.21
9.0,0.0,53.0,0.0,1,6.0,132.370546,0.0136986301369863,159.0,0,1,1,0,0,0,1,1,0,4452,0.2
0.0,1.0,0.0,5.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,4456,0.13
30.0,0.0,26.5,0.0,2,0.833333,135.775668,0.014285714285714285,159.0,0,0,1,0,0,0,1,1,0,4466,0.21
0.0,1.0,28.0,15.0,1,0.0,125.689416,0.0136986301369863,28.0,1,0,1,0,1,1,0,1,0,4482,0.33
0.0,1.0,0.0,1.6,5,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,0,0,1,1,0,0,0,4489,0.19
0.0,0.0,16.5,0.0,2,0.0,162.93004399999998,0.015384615384615385,93.0,0,1,0,1,0,1,0,1,0,4494,0.11
9.0,0.0,43.5,0.0,2,0.5,8.441607000000001,0.01488015784150378,174.0,0,0,1,0,0,0,1,1,0,4504,0.21
12.0,1.0,23.8,3.0,2,1.0,8.441607000000001,0.01488015784150378,119.0,0,0,0,0,0,0,1,0,0,4507,0.34
12.0,3.0,41.655,6.0,4,0.3,151.74655900000002,0.014285714285714285,416.55,0,0,0,0,1,0,1,0,0,4534,0.42
3.0,6.0,36.308333000000005,4.3333,5,0.0,175.441122,0.015625,217.85,0,1,0,0,0,0,1,0,0,4538,0.3
0.0,1.0,22.8375,6.75,3,1.25,136.00893,0.015625,97.35,1,1,1,0,0,1,0,0,0,4539,0.22
0.0,2.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,0,0,0,1,0,0,0,4565,0.2
7.0,0.0,46.0,0.0,1,1.5714290000000002,145.274146,0.014925373134328358,322.0,0,0,0,0,0,0,1,0,1,4617,1.0
1.0,4.0,0.0,3.75,4,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,1,0,0,4625,0.26
0.0,2.0,0.0,17.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,4631,0.13
6.0,2.0,21.2,7.0,3,0.0,8.441607000000001,0.01488015784150378,106.0,0,0,1,0,0,0,1,0,0,4653,0.34
7.0,2.0,38.6,12.8571,3,1.0,125.689416,0.0136986301369863,270.2,0,0,1,0,0,0,1,0,0,4662,0.33
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,1,0,0,1,0,0,0,4673,0.21
0.0,1.0,0.0,9.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,0,0,0,1,0,0,0,4679,0.08
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,4682,0.03
21.0,2.0,34.533333,2.3333,3,2.483333,135.775668,0.014285714285714285,243.2,0,1,0,0,1,0,1,0,0,4686,0.4
0.0,1.0,31.8,10.4,3,0.0,8.441607000000001,0.01488015784150378,159.0,0,0,1,0,1,1,0,0,0,4706,0.27
3.0,2.0,26.5,15.0,2,0.0,8.441607000000001,0.01488015784150378,53.0,0,1,1,0,0,0,1,1,0,4711,0.26
2.0,1.0,14.0,7.5,2,1.0,8.441607000000001,0.01488015784150378,30.0,0,0,1,0,1,0,1,1,0,4735,0.46
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,4751,0.03
1.0,1.0,17.0,7.5,2,0.0,208.38222199999998,0.014285714285714285,34.0,0,0,0,0,0,0,1,1,0,4758,0.28
10.0,3.0,42.522222,8.3333,6,0.22222199999999998,136.00893,0.015625,382.7,0,0,1,0,0,0,1,0,0,4767,0.33
0.0,0.0,0.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,4770,0.03
16.0,0.0,28.779166999999998,0.0,6,4.408333,162.93004399999998,0.015384615384615385,465.35,0,0,1,0,0,0,1,0,0,4792,0.24
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,4796,0.09
2.0,2.0,26.5,4.0,2,0.0,8.441607000000001,0.01488015784150378,53.0,0,0,1,0,1,0,1,0,0,4797,0.42
0.0,4.0,39.75,8.25,3,2.5,135.775668,0.014285714285714285,159.0,0,0,1,0,0,1,0,0,0,4805,0.17
6.0,1.0,53.0,11.0,1,3.0,254.136538,0.01488015784150378,106.0,0,0,1,0,0,0,1,1,0,4811,0.3
6.0,1.0,55.925,15.0,2,0.0,181.860824,0.01488015784150378,223.7,0,0,1,0,0,0,1,0,1,4816,1.0
0.0,1.0,53.0,3.0,1,0.0,144.325817,0.014084507042253521,53.0,0,1,1,0,0,1,0,0,0,4852,0.16
2.0,1.0,6.0,9.0,5,0.0,164.69268200000002,0.017857142857142856,30.0,0,1,1,0,0,0,1,1,1,4860,1.0
15.0,1.0,48.286,9.0,1,2.4,222.856818,0.01488015784150378,241.43,1,0,1,0,0,0,1,0,0,4871,0.42
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,4899,0.04
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,4910,0.13
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,4920,0.03
25.0,4.0,29.1,15.0,1,1.0,162.892046,0.017241379310344827,145.5,1,0,1,0,1,0,1,1,0,4921,0.56
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,4937,0.13
2.0,0.0,10.666667,0.0,3,0.0,8.441607000000001,0.01488015784150378,32.0,0,0,1,0,0,0,1,1,0,4949,0.2
0.0,2.0,16.2,1.2,5,0.4,8.441607000000001,0.01488015784150378,81.0,0,1,1,0,0,1,0,1,0,4961,0.18
8.0,1.0,32.97,0.8,2,0.0,162.93004399999998,0.015384615384615385,164.85,0,0,0,0,1,0,1,0,0,4984,0.37
0.0,1.0,0.0,10.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,1,1,0,0,0,4986,0.23
0.0,2.0,0.0,6.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,1,1,1,0,0,1,0,0,0,4995,0.15
0.0,1.0,26.5,7.5,2,0.0,135.775668,0.014285714285714285,53.0,0,0,0,0,0,1,0,0,0,5023,0.18
73.0,1.0,30.727272999999997,0.5455,4,4.645455,156.036397,0.02,338.0,0,0,0,0,0,0,1,1,1,5031,1.0
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,5032,0.03
0.0,2.0,0.0,10.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,1,1,0,0,0,5141,0.25
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,5154,0.03
0.0,2.0,0.0,6.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,1,0,1,0,0,0,5177,0.1
6.0,2.0,56.9,11.0,1,4.6666669999999995,136.00893,0.015625,197.7,0,0,0,1,0,0,1,0,1,5178,1.0
12.0,2.0,37.857143,12.8571,2,1.714286,136.00893,0.015625,295.0,0,0,0,0,0,0,1,0,0,5182,0.34
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,5183,0.03
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,5204,0.04
0.0,1.0,0.0,6.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,0,0,0,1,0,0,0,5205,0.2
0.0,0.0,53.0,0.0,1,0.0,136.00893,0.015625,106.0,0,0,0,0,1,1,0,0,0,5249,0.14
0.0,1.0,0.0,7.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,5282,0.13
3.0,0.0,30.0,0.0,1,0.666667,132.370546,0.0136986301369863,90.0,0,1,1,0,0,0,1,1,0,5311,0.2
29.0,2.7647,40.809523999999996,4.619,5,3.190476,143.574269,0.013157894736842105,857.0,0,0,1,1,0,0,1,0,0,5323,0.22
9.0,2.0,38.692857000000004,6.4286,4,4.285714,8.441607000000001,0.01488015784150378,345.85,0,0,0,0,1,0,1,0,0,5342,0.41
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,5355,0.03
0.0,1.0,0.0,3.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,5361,0.13
0.0,1.0,0.0,11.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,1,0,1,0,0,0,5396,0.13
7.0,2.0,47.73125,5.0,4,3.25,162.93004399999998,0.015384615384615385,381.85,1,0,0,0,0,0,1,0,0,5400,0.37
1.0,1.0,26.5,7.5,2,3.0,162.93004399999998,0.015384615384615385,53.0,1,0,1,0,0,0,1,1,0,5402,0.38
0.0,1.0,0.0,15.0,1,0.0,125.689416,0.0136986301369863,0.0,1,1,0,0,1,1,0,1,0,5406,0.2
0.0,1.0,33.5,7.0,3,6.25,8.441607000000001,0.01488015784150378,188.0,0,1,0,0,0,1,0,1,0,5407,0.2
2.0,1.0,18.0,15.0,2,3.666667,8.441607000000001,0.01488015784150378,54.0,0,0,0,0,1,0,1,1,0,5412,0.38
2.0,1.0,37.283333,4.0,2,0.0,8.441607000000001,0.01488015784150378,111.85,0,0,0,0,1,0,1,0,0,5434,0.37
0.0,1.0,26.5,10.0,4,0.0,162.93004399999998,0.015384615384615385,159.0,0,1,0,1,0,1,0,0,0,5456,0.18
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,5458,0.09
0.0,2.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,1,0,0,1,0,0,0,5473,0.21
0.0,1.0,35.333333,10.0,2,0.0,8.441607000000001,0.01488015784150378,106.0,0,1,1,0,0,1,0,0,0,5493,0.16
2.0,1.0,35.333333,11.0,2,0.0,132.370546,0.0136986301369863,106.0,0,0,1,0,1,0,1,0,1,5494,1.0
4.0,1.0,54.17,10.4,2,0.4,156.036397,0.02,270.85,0,0,0,0,0,0,1,0,0,5508,0.34
2.0,3.0,5.0,6.5,5,0.0,8.441607000000001,0.01488015784150378,30.0,0,0,0,0,0,0,1,0,0,5513,0.34
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,5520,0.03
6.0,1.0,39.75,11.25,3,0.25,8.441607000000001,0.01488015784150378,159.0,0,0,0,0,0,0,1,1,0,5577,0.27
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,5602,0.03
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,5603,0.03
18.0,0.0,38.545455,0.0,3,0.545455,144.325817,0.014084507042253521,424.0,0,1,1,0,0,0,1,1,0,5607,0.2
0.0,3.0,0.0,7.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,5613,0.13
4.0,1.0,45.141667,7.6667,3,1.0,135.775668,0.014285714285714285,288.85,0,0,1,0,0,0,1,0,0,5616,0.33
0.0,1.0,20.5,11.25,3,7.25,145.274146,0.014925373134328358,151.0,0,0,1,0,0,1,0,1,0,5625,0.23
0.0,3.0,15.0,15.0,2,0.0,144.325817,0.014084507042253521,30.0,0,0,1,0,1,1,0,1,1,5639,1.0
0.0,1.0,13.5,3.5,2,0.0,132.370546,0.0136986301369863,27.0,1,0,1,0,0,1,0,1,0,5649,0.26
1.0,1.0,0.0,5.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,1,0,0,5662,0.26
6.0,2.0,35.57,9.0,4,3.2,8.441607000000001,0.01488015784150378,210.85,0,1,1,0,1,0,1,0,0,5665,0.48
0.0,2.0,0.0,5.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,1,0,1,0,0,0,5673,0.13
1.0,1.0,15.0,2.0,2,0.0,8.441607000000001,0.01488015784150378,30.0,0,0,1,0,0,0,1,1,0,5677,0.3
1.0,1.0,0.0,13.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,1,0,1,0,0,5684,0.23
0.0,2.0,26.5,11.75,3,0.0,150.919066,0.01639344262295082,106.0,0,0,0,0,1,1,0,1,0,5711,0.25
2.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,1,0,1,0,0,5714,0.23
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,1,0,1,0,0,1,5752,1.0
3.0,2.0,32.97,6.4,3,13.8,162.93004399999998,0.015384615384615385,296.85,0,0,1,0,0,0,1,1,0,5804,0.3
0.0,0.0,53.0,0.0,1,0.0,146.975438,0.0136986301369863,53.0,0,0,1,0,0,1,0,1,0,5808,0.07
13.0,2.0,50.468571000000004,7.4286,3,2.142857,162.93004399999998,0.015384615384615385,353.28,0,0,1,0,0,0,1,0,0,5815,0.33
0.0,0.0,0.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,5818,0.03
0.0,1.0,0.0,4.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,1,1,0,0,0,5831,0.25
1.0,3.0,15.666667000000002,10.0,3,0.0,8.441607000000001,0.01488015784150378,47.0,0,0,1,0,0,0,1,1,0,5835,0.3
0.0,4.0,0.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,5844,0.08
1.0,3.0,30.25,9.6667,4,1.833333,162.93004399999998,0.015384615384615385,211.5,0,0,1,0,0,0,1,1,1,5849,1.0
37.0,1.0,54.671429,15.0,2,0.0,136.00893,0.015625,382.7,0,0,0,0,0,0,1,0,0,5869,0.34
27.0,1.0,25.692857,0.0,4,0.557143,132.370546,0.0136986301369863,179.85,1,1,0,0,0,0,1,0,0,5871,0.27
18.0,2.6667,39.75,7.2,4,0.2,8.441607000000001,0.01488015784150378,397.5,0,0,0,0,0,0,1,0,0,5895,0.34
1.0,2.0,13.25,2.5,4,0.5,8.441607000000001,0.01488015784150378,53.0,0,1,0,0,0,0,1,1,0,5897,0.24
6.0,1.0,53.0,15.0,1,0.5,132.370546,0.0136986301369863,106.0,1,0,1,0,1,0,1,0,0,5933,0.58
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,5982,0.03
1.0,2.0,27.264286,13.0,5,2.428571,8.441607000000001,0.01488015784150378,243.85,1,0,1,0,0,0,1,1,0,5991,0.38
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,1,1,0,0,0,5998,0.1
37.0,3.0,26.205556,15.0,3,4.033333,162.892046,0.017241379310344827,328.85,0,1,0,0,0,0,1,0,0,6000,0.32
28.0,2.0,47.8375,13.125,2,7.875,162.93004399999998,0.015384615384615385,382.7,0,0,1,0,0,0,1,0,0,6002,0.33
2.0,2.0,0.0,1.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,0,1,0,0,6009,0.19
21.0,0.0,44.070833,0.0,3,4.491667,162.93004399999998,0.015384615384615385,528.85,0,0,0,0,0,0,1,0,0,6033,0.2
10.0,1.6667,50.909091,4.9091,6,3.072727,135.775668,0.014285714285714285,560.0,0,0,0,0,0,0,1,0,0,6039,0.34
6.0,1.0,28.0,0.0,1,0.0,135.775668,0.014285714285714285,84.0,0,0,1,0,1,0,1,0,0,6040,0.35
0.0,2.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,1,6052,1.0
1.0,1.0,26.5,11.0,2,0.0,8.441607000000001,0.01488015784150378,53.0,1,0,0,0,1,0,1,1,0,6073,0.45
0.0,4.0,0.0,8.6667,3,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,1,0,0,1,0,0,0,6074,0.21
9.0,2.0,37.23125,15.0,4,3.875,8.441607000000001,0.01488015784150378,366.85,0,0,1,1,0,0,1,0,0,6075,0.22
4.0,3.5,22.714285999999998,0.8571,6,0.0,152.51689199999998,0.013157894736842105,159.0,0,0,0,0,1,0,1,1,0,6088,0.38
32.0,1.0,43.909375,13.125,3,2.3125,135.775668,0.014285714285714285,744.55,0,0,0,0,0,0,1,0,0,6094,0.34
0.0,2.5,14.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,28.0,0,0,1,0,0,1,0,1,0,6102,0.18
2.0,1.3333,26.5,2.25,3,0.0,117.08376299999999,0.012345679012345678,106.0,0,0,0,0,1,0,1,1,1,6189,1.0
28.0,2.25,21.611110999999998,1.7778,3,3.222222,8.441607000000001,0.01488015784150378,236.5,0,0,0,0,0,0,1,1,0,6191,0.27
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,6249,0.03
1.0,3.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,1,0,1,0,1,0,0,6257,0.3
2.0,1.0,26.5,4.5,2,0.0,135.775668,0.014285714285714285,53.0,0,0,1,0,0,0,1,0,0,6276,0.34
3.0,2.0,17.571429000000002,10.7143,5,0.0,8.441607000000001,0.01488015784150378,123.0,0,0,0,0,0,0,1,0,0,6291,0.34
1.0,2.0,0.0,4.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,0,1,0,1,6312,1.0
1.0,1.0,53.0,15.0,1,0.0,161.44551299999998,0.015873015873015872,53.0,1,0,1,0,0,0,1,1,0,6320,0.39
1.0,0.0,0.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,1,0,0,6367,0.09
