call_date,membership_id,total_cost,csrd_yyyymm,csrd_yyyy,csrd_mth,csrd_yyyywk,csrd_wk
2016-10-27 09:44:11,152692,53.0,201610,2016,10,20164,4
2015-09-10 10:20:02,152692,53.0,201509,2015,9,20154,4
2016-12-04 14:39:19,152709,113.0,201612,2016,12,20160,0
2016-12-05 08:46:57,152709,65.0,201612,2016,12,20161,1
2019-01-07 16:12:14,152724,47.0,201901,2019,1,20191,1
2017-04-03 12:53:39,152730,32.5,201704,2017,4,20171,1
2016-06-23 09:38:17,152738,33.0,201606,2016,6,20164,4
2016-11-13 10:12:35,152745,53.0,201611,2016,11,20160,0
2016-05-18 17:47:07,152745,28.0,201605,2016,5,20163,3
2019-09-17 11:12:45,152745,29.43,201909,2019,9,20192,2
2018-12-17 09:37:47,152745,47.5,201812,2018,12,20181,1
2019-03-18 08:05:43,152782,58.85,201903,2019,3,20191,1
2019-04-27 10:47:56,152782,58.85,201904,2019,4,20196,6
2016-06-20 13:56:09,152782,53.0,201606,2016,6,20161,1
2016-11-03 10:41:09,152782,53.0,201611,2016,11,20164,4
2016-04-13 14:01:58,152795,53.0,201604,2016,4,20163,3
2016-09-24 11:13:52,152795,53.0,201609,2016,9,20166,6
2015-03-09 11:22:50,152795,53.0,201503,2015,3,20151,1
2015-05-21 10:47:02,152795,53.0,201505,2015,5,20154,4
2014-10-07 09:12:05,152860,28.0,201410,2014,10,20142,2
2014-10-08 14:00:53,152860,28.0,201410,2014,10,20143,3
2014-12-05 13:42:04,152860,53.0,201412,2014,12,20145,5
2015-02-06 14:38:07,152860,28.0,201502,2015,2,20155,5
2016-02-15 11:48:49,152860,64.0,201602,2016,2,20161,1
2015-12-21 15:46:53,152860,26.0,201512,2015,12,20151,1
2014-06-16 16:20:13,152922,53.0,201406,2014,6,20141,1
2014-09-14 13:28:05,152949,27.0,201409,2014,9,20140,0
2015-03-29 12:51:09,152949,29.0,201503,2015,3,20150,0
2015-03-30 09:09:27,152949,29.0,201503,2015,3,20151,1
2014-11-13 13:16:40,152953,53.0,201411,2014,11,20144,4
2016-01-06 11:06:10,152953,53.0,201601,2016,1,20163,3
2015-03-28 10:13:25,153089,53.0,201503,2015,3,20156,6
2019-03-16 12:07:37,153094,58.85,201903,2019,3,20196,6
2019-05-23 17:32:21,153094,58.85,201905,2019,5,20194,4
2017-02-15 06:23:26,153094,53.0,201702,2017,2,20173,3
2016-04-30 10:11:09,153094,43.0,201604,2016,4,20166,6
2016-12-30 06:49:54,153094,53.0,201612,2016,12,20165,5
2014-11-22 08:19:33,153094,43.0,201411,2014,11,20146,6
2014-12-07 15:55:41,153094,53.0,201412,2014,12,20140,0
2019-07-31 07:57:03,153094,33.5,201907,2019,7,20193,3
2018-10-22 11:27:43,153097,58.85,201810,2018,10,20181,1
2014-07-05 15:27:28,153097,53.0,201407,2014,7,20146,6
2014-08-26 19:23:08,153097,53.0,201408,2014,8,20142,2
2015-07-03 11:48:27,153105,28.0,201507,2015,7,20155,5
2015-04-17 15:42:39,153105,28.0,201504,2015,4,20155,5
2016-08-06 07:06:48,153158,53.0,201608,2016,8,20166,6
2015-02-11 07:23:27,153158,53.0,201502,2015,2,20153,3
2017-02-03 13:22:52,153322,53.0,201702,2017,2,20175,5
2018-12-08 11:34:14,153387,58.85,201812,2018,12,20186,6
2016-01-16 10:18:31,153387,53.0,201601,2016,1,20166,6
2014-12-19 09:04:35,153387,53.0,201412,2014,12,20145,5
2018-12-10 08:33:13,153416,58.85,201812,2018,12,20181,1
2015-01-21 07:14:05,153416,53.0,201501,2015,1,20153,3
2016-02-02 16:11:11,153416,53.0,201602,2016,2,20162,2
2016-07-19 07:39:23,153416,53.0,201607,2016,7,20162,2
2017-04-14 08:10:16,153416,53.0,201704,2017,4,20175,5
2015-05-24 12:11:14,153416,53.0,201505,2015,5,20150,0
2015-09-08 20:51:50,153416,53.0,201509,2015,9,20152,2
2017-02-10 11:58:25,153466,53.0,201702,2017,2,20175,5
2017-02-11 14:07:28,153466,53.0,201702,2017,2,20176,6
2016-08-09 18:06:03,153466,0.0,201608,2016,8,20162,2
2016-09-10 18:49:13,153469,43.0,201609,2016,9,20166,6
2014-06-09 11:31:13,153469,53.0,201406,2014,6,20141,1
2016-09-12 09:54:36,153469,0.0,201609,2016,9,20161,1
2016-09-16 10:43:29,153469,0.0,201609,2016,9,20165,5
2017-01-05 13:48:55,153469,30.5,201701,2017,1,20174,4
2014-11-07 14:49:51,153469,53.0,201411,2014,11,20145,5
2015-09-12 13:27:52,153469,53.0,201509,2015,9,20156,6
2015-06-11 13:56:01,153471,27.0,201506,2015,6,20154,4
2015-06-16 08:46:29,153471,27.0,201506,2015,6,20152,2
2019-08-01 00:56:55,153484,16.25,201908,2019,8,20194,4
2015-09-02 13:35:04,153484,53.0,201509,2015,9,20153,3
2016-06-01 09:06:01,153484,53.0,201606,2016,6,20163,3
2016-08-18 12:53:39,153484,53.0,201608,2016,8,20164,4
2016-01-11 09:45:19,153484,53.0,201601,2016,1,20161,1
2016-03-15 14:20:26,153484,53.0,201603,2016,3,20162,2
2016-02-29 19:25:47,153484,53.0,201602,2016,2,20161,1
2016-05-03 11:41:47,153484,53.0,201605,2016,5,20162,2
2017-01-11 08:22:53,153484,26.5,201701,2017,1,20173,3
2017-01-04 16:46:09,153484,53.0,201701,2017,1,20173,3
2019-08-23 10:30:08,153574,47.0,201908,2019,8,20195,5
2017-04-15 13:29:56,153574,30.5,201704,2017,4,20176,6
2019-04-07 21:29:42,153574,0.0,201904,2019,4,20190,0
2019-04-07 21:33:53,153574,32.5,201904,2019,4,20190,0
2019-04-22 17:35:42,153574,58.85,201904,2019,4,20191,1
2014-11-15 15:04:59,153574,53.0,201411,2014,11,20146,6
2014-11-24 13:50:54,153574,43.0,201411,2014,11,20141,1
2015-02-04 01:16:18,153574,28.0,201502,2015,2,20153,3
2015-02-22 09:04:46,153574,43.0,201502,2015,2,20150,0
2015-03-20 14:53:44,153574,28.0,201503,2015,3,20155,5
2016-05-25 14:22:41,153574,53.0,201605,2016,5,20163,3
2018-09-12 12:34:42,153574,15.25,201809,2018,9,20183,3
2016-11-12 00:25:00,153574,53.0,201611,2016,11,20166,6
2015-06-14 23:12:21,153574,53.0,201506,2015,6,20150,0
2017-01-05 12:19:55,153628,53.0,201701,2017,1,20174,4
2014-09-28 11:38:27,153628,53.0,201409,2014,9,20140,0
2015-02-24 18:25:30,153628,53.0,201502,2015,2,20152,2
2015-10-27 20:15:54,153628,53.0,201510,2015,10,20152,2
2018-08-30 15:56:20,153628,52.0,201808,2018,8,20184,4
2017-03-28 15:13:42,153628,53.0,201703,2017,3,20172,2
2015-06-12 20:39:51,153628,58.0,201506,2015,6,20155,5
2018-10-31 11:36:13,153647,35.5,201810,2018,10,20183,3
2015-10-21 10:51:59,153647,43.0,201510,2015,10,20153,3
2015-09-04 15:14:10,153717,53.0,201509,2015,9,20155,5
2016-11-23 20:01:22,153717,32.0,201611,2016,11,20163,3
2016-03-11 17:49:22,153717,27.0,201603,2016,3,20165,5
2015-11-24 07:35:40,153717,53.0,201511,2015,11,20152,2
2016-11-06 11:22:41,153717,53.0,201611,2016,11,20160,0
2014-08-07 15:35:27,153760,53.0,201408,2014,8,20144,4
2014-08-15 15:11:23,153760,53.0,201408,2014,8,20145,5
2014-09-05 08:49:08,153760,53.0,201409,2014,9,20145,5
2015-06-01 16:11:13,154458,53.0,201506,2015,6,20151,1
2014-07-22 13:40:08,154458,53.0,201407,2014,7,20142,2
2015-10-16 08:29:23,154458,53.0,201510,2015,10,20155,5
2016-05-27 11:47:33,154458,53.0,201605,2016,5,20165,5
2014-09-19 12:29:08,154478,53.0,201409,2014,9,20145,5
2014-10-11 16:28:00,154478,30.0,201410,2014,10,20146,6
2015-03-12 18:29:39,154478,30.0,201503,2015,3,20154,4
2015-11-03 06:57:27,154478,30.0,201511,2015,11,20152,2
2014-10-09 18:21:42,155254,29.0,201410,2014,10,20144,4
2014-07-03 19:26:12,155254,53.0,201407,2014,7,20144,4
2014-11-06 13:49:41,159431,30.0,201411,2014,11,20144,4
2019-07-19 13:09:00,159431,57.52,201907,2019,7,20195,5
2016-12-18 14:19:51,159431,33.0,201612,2016,12,20160,0
2017-04-11 13:13:27,159431,30.0,201704,2017,4,20172,2
2014-09-28 13:22:10,159642,0.0,201409,2014,9,20140,0
2014-08-13 16:58:58,159931,53.0,201408,2014,8,20143,3
2015-05-26 14:22:53,159931,26.0,201505,2015,5,20152,2
2019-04-21 09:14:01,159931,58.85,201904,2019,4,20190,0
2019-01-18 19:43:34,159931,33.5,201901,2019,1,20195,5
2018-12-05 19:14:02,159931,150.0,201812,2018,12,20183,3
2014-06-05 07:01:04,159931,53.0,201406,2014,6,20144,4
2016-03-07 19:25:45,159931,62.0,201603,2016,3,20161,1
2018-10-22 16:14:59,159931,58.85,201810,2018,10,20181,1
2016-02-28 12:40:09,159931,53.0,201602,2016,2,20160,0
2016-07-17 22:20:57,159931,53.0,201607,2016,7,20160,0
2014-12-28 11:15:05,159931,42.0,201412,2014,12,20140,0
2019-05-25 15:13:21,159965,58.85,201905,2019,5,20196,6
2018-10-04 07:44:15,159965,0.0,201810,2018,10,20184,4
2016-12-15 16:21:16,159965,53.0,201612,2016,12,20164,4
2016-09-26 16:29:44,159965,53.0,201609,2016,9,20161,1
2017-02-18 13:16:32,159965,53.0,201702,2017,2,20176,6
2017-02-06 16:00:18,159965,53.0,201702,2017,2,20171,1
2018-11-23 11:03:41,159965,58.85,201811,2018,11,20185,5
2017-04-17 12:51:43,159965,53.0,201704,2017,4,20171,1
2015-10-26 12:49:52,159965,56.0,201510,2015,10,20151,1
2016-03-12 09:00:49,160008,30.0,201603,2016,3,20166,6
2016-03-19 09:26:54,160008,30.0,201603,2016,3,20166,6
2014-08-12 19:10:10,160008,30.0,201408,2014,8,20142,2
2015-06-17 06:24:53,160008,30.0,201506,2015,6,20153,3
2016-01-04 07:29:28,160008,53.0,201601,2016,1,20161,1
2016-09-11 11:21:46,160008,30.0,201609,2016,9,20160,0
2019-08-17 15:58:46,160008,34.0,201908,2019,8,20196,6
2017-03-03 12:50:33,160008,53.0,201703,2017,3,20175,5
2018-12-05 14:39:47,160008,58.85,201812,2018,12,20183,3
2014-11-18 21:10:39,160008,53.0,201411,2014,11,20142,2
2016-02-14 11:20:43,160008,53.0,201602,2016,2,20160,0
2017-02-12 23:26:30,160034,0.0,201702,2017,2,20170,0
2016-11-26 14:36:34,160034,53.0,201611,2016,11,20166,6
2018-10-08 14:45:42,160034,242.74,201810,2018,10,20181,1
2016-07-29 10:07:18,160034,48.0,201607,2016,7,20165,5
2018-09-27 17:25:25,160034,63.79,201809,2018,9,20184,4
2018-09-04 10:29:43,160034,43.55,201809,2018,9,20182,2
2018-08-28 14:49:31,160034,46.44,201808,2018,8,20182,2
2016-11-27 13:59:55,160034,53.0,201611,2016,11,20160,0
2014-08-11 20:30:05,160034,53.0,201408,2014,8,20141,1
2015-04-04 11:00:18,160202,53.0,201504,2015,4,20156,6
2019-01-26 14:00:49,160590,58.85,201901,2019,1,20196,6
2019-01-23 08:31:40,160590,58.85,201901,2019,1,20193,3
2019-03-25 15:41:58,160590,58.85,201903,2019,3,20191,1
2019-01-15 12:31:12,160590,58.85,201901,2019,1,20192,2
2014-06-06 15:00:28,160590,53.0,201406,2014,6,20145,5
2014-07-01 09:50:31,160590,53.0,201407,2014,7,20142,2
2014-07-18 14:19:18,160590,53.0,201407,2014,7,20145,5
2015-02-01 11:13:38,160590,53.0,201502,2015,2,20150,0
2014-10-14 09:01:03,160750,53.0,201410,2014,10,20142,2
2016-03-15 13:34:06,160999,28.0,201603,2016,3,20162,2
2017-04-12 20:37:30,161266,40.25,201704,2017,4,20173,3
2017-02-20 16:18:57,161266,39.0,201702,2017,2,20171,1
2016-10-02 13:11:32,161316,30.0,201610,2016,10,20160,0
2014-06-29 11:15:02,161316,53.0,201406,2014,6,20140,0
2014-08-11 20:48:27,161316,53.0,201408,2014,8,20141,1
2015-07-14 19:18:28,161316,32.0,201507,2015,7,20152,2
2015-08-24 19:55:57,161316,53.0,201508,2015,8,20151,1
2016-09-02 10:30:53,161389,53.0,201609,2016,9,20165,5
2015-07-30 22:19:22,161450,53.0,201507,2015,7,20154,4
2019-02-05 15:02:50,161586,58.85,201902,2019,2,20192,2
2015-03-25 08:04:56,161586,53.0,201503,2015,3,20153,3
2019-01-24 20:19:23,161586,47.0,201901,2019,1,20194,4
2019-02-15 16:36:20,161586,30.0,201902,2019,2,20195,5
2018-12-29 14:46:18,161586,34.0,201812,2018,12,20186,6
2018-11-09 17:58:01,161586,58.85,201811,2018,11,20185,5
2014-08-06 14:18:17,161586,29.0,201408,2014,8,20143,3
2014-10-08 14:45:48,161586,53.0,201410,2014,10,20143,3
2015-02-10 13:33:03,161586,0.0,201502,2015,2,20152,2
2016-01-29 00:34:22,161586,53.0,201601,2016,1,20165,5
2016-02-09 10:13:28,161586,53.0,201602,2016,2,20162,2
2016-09-13 20:11:32,161586,53.0,201609,2016,9,20162,2
2018-10-31 15:37:35,161727,58.85,201810,2018,10,20183,3
2016-02-16 13:56:20,161727,53.0,201602,2016,2,20162,2
2019-03-14 13:44:49,161842,34.0,201903,2019,3,20194,4
2017-01-06 08:13:14,161871,42.0,201701,2017,1,20175,5
2014-09-14 17:12:03,161871,30.0,201409,2014,9,20140,0
2019-02-03 09:35:41,161916,192.6,201902,2019,2,20190,0
2019-09-27 07:50:01,162174,30.5,201909,2019,9,20195,5
2014-07-20 13:05:05,162174,53.0,201407,2014,7,20140,0
2015-02-08 17:05:37,162174,53.0,201502,2015,2,20150,0
2014-09-16 16:51:58,162772,53.0,201409,2014,9,20142,2
2015-06-07 19:13:49,162772,53.0,201506,2015,6,20150,0
2016-06-28 08:47:02,162772,53.0,201606,2016,6,20162,2
2014-09-01 09:02:54,162772,53.0,201409,2014,9,20141,1
2018-10-10 14:21:48,162772,32.5,201810,2018,10,20183,3
2014-08-03 13:29:16,162823,53.0,201408,2014,8,20140,0
2015-02-11 20:04:13,162823,53.0,201502,2015,2,20153,3
2015-10-21 19:38:15,162823,43.0,201510,2015,10,20153,3
2015-10-22 08:01:38,162823,53.0,201510,2015,10,20154,4
2017-04-03 17:28:12,162823,53.0,201704,2017,4,20171,1
2017-04-09 19:19:36,162823,53.0,201704,2017,4,20170,0
2019-08-09 16:57:04,162885,58.85,201908,2019,8,20195,5
2019-03-26 15:12:12,162885,58.85,201903,2019,3,20192,2
2019-03-07 09:29:23,162885,58.85,201903,2019,3,20194,4
2019-01-30 16:31:45,162885,58.85,201901,2019,1,20193,3
2016-08-27 16:34:35,162885,53.0,201608,2016,8,20166,6
2017-04-09 08:41:47,162885,53.0,201704,2017,4,20170,0
2014-09-06 07:05:35,162885,53.0,201409,2014,9,20146,6
2016-04-13 16:38:08,162885,53.0,201604,2016,4,20163,3
2018-12-19 22:59:27,162885,0.0,201812,2018,12,20183,3
2018-12-19 21:46:54,162885,58.85,201812,2018,12,20183,3
2015-06-07 08:24:32,162885,53.0,201506,2015,6,20150,0
2019-06-08 20:35:24,162885,34.5,201906,2019,6,20196,6
2019-03-07 20:18:30,162885,34.5,201903,2019,3,20194,4
2015-03-04 23:06:32,162885,24.0,201503,2015,3,20153,3
2015-03-05 08:28:37,162885,24.0,201503,2015,3,20154,4
2019-06-26 12:37:18,162885,58.85,201906,2019,6,20193,3
2018-10-27 14:11:10,162885,79.0,201810,2018,10,20186,6
2016-12-19 22:49:37,162885,53.0,201612,2016,12,20161,1
2016-10-16 15:25:04,163129,30.0,201610,2016,10,20160,0
2014-06-14 09:30:55,163129,26.0,201406,2014,6,20146,6
2017-03-15 12:02:28,163129,30.5,201703,2017,3,20173,3
2015-02-06 10:23:33,163129,28.0,201502,2015,2,20155,5
2015-02-13 13:03:32,163129,28.0,201502,2015,2,20155,5
2016-11-02 10:19:20,163433,53.0,201611,2016,11,20163,3
2015-02-19 13:48:34,163469,53.0,201502,2015,2,20154,4
2019-09-04 09:52:20,163484,37.0,201909,2019,9,20193,3
2018-11-30 11:26:53,163484,40.0,201811,2018,11,20185,5
2019-02-03 13:29:53,167864,58.85,201902,2019,2,20190,0
2016-02-26 11:45:11,173239,53.0,201602,2016,2,20165,5
2014-06-14 09:45:40,173239,53.0,201406,2014,6,20146,6
2014-12-24 12:34:34,173624,29.0,201412,2014,12,20143,3
2014-12-26 08:49:48,173624,41.0,201412,2014,12,20145,5
2016-03-30 13:45:35,173624,29.0,201603,2016,3,20163,3
2014-08-09 23:38:51,173624,29.0,201408,2014,8,20146,6
2014-10-04 08:42:02,173624,71.0,201410,2014,10,20146,6
2015-07-16 06:43:31,173624,38.0,201507,2015,7,20154,4
2015-05-13 09:20:15,173624,29.0,201505,2015,5,20153,3
2015-12-10 18:56:01,173624,95.0,201512,2015,12,20154,4
2016-03-31 13:37:04,173624,41.0,201603,2016,3,20164,4
2017-04-01 09:14:22,173624,0.0,201704,2017,4,20176,6
2017-04-01 09:15:39,173624,0.0,201704,2017,4,20176,6
2015-07-14 09:27:53,173624,29.0,201507,2015,7,20152,2
2016-12-16 13:21:26,175213,53.0,201612,2016,12,20165,5
2014-09-16 11:27:42,175213,53.0,201409,2014,9,20142,2
2016-01-13 14:06:17,175213,53.0,201601,2016,1,20163,3
2016-05-13 12:32:33,175213,43.0,201605,2016,5,20165,5
2017-01-03 17:17:32,180062,26.5,201701,2017,1,20172,2
2014-06-29 18:49:26,180062,27.0,201406,2014,6,20140,0
2014-06-21 09:37:48,180062,27.0,201406,2014,6,20146,6
2015-10-13 09:40:01,180062,27.0,201510,2015,10,20152,2
2015-05-11 11:06:55,180062,53.0,201505,2015,5,20151,1
2019-08-20 11:58:37,180062,58.85,201908,2019,8,20192,2
2019-09-12 12:17:13,180062,58.85,201909,2019,9,20194,4
2019-02-06 19:48:31,180062,30.0,201902,2019,2,20193,3
2019-01-12 12:16:41,180062,58.85,201901,2019,1,20196,6
2015-09-26 12:52:57,181223,29.0,201509,2015,9,20156,6
2015-04-23 07:16:27,181223,29.0,201504,2015,4,20154,4
2015-12-11 13:20:56,181223,53.0,201512,2015,12,20155,5
2014-07-14 18:51:18,181223,29.0,201407,2014,7,20141,1
2015-01-24 08:48:05,181223,29.0,201501,2015,1,20156,6
2019-07-08 14:44:29,181583,58.85,201907,2019,7,20191,1
2016-08-29 09:04:52,187389,53.0,201608,2016,8,20161,1
2019-04-09 15:01:16,187389,31.5,201904,2019,4,20192,2
2015-11-02 13:12:04,190644,53.0,201511,2015,11,20151,1
2015-01-08 11:46:30,191007,27.0,201501,2015,1,20154,4
2015-03-15 12:19:59,191007,53.0,201503,2015,3,20150,0
2014-09-20 14:56:18,191077,53.0,201409,2014,9,20146,6
2015-03-07 21:02:34,191077,36.0,201503,2015,3,20156,6
2014-10-12 15:02:32,191094,53.0,201410,2014,10,20140,0
2018-12-06 10:34:19,191123,34.0,201812,2018,12,20184,4
2017-02-08 10:36:14,191135,53.0,201702,2017,2,20173,3
2015-03-19 16:29:48,191135,53.0,201503,2015,3,20154,4
2015-09-22 12:19:46,191135,53.0,201509,2015,9,20152,2
2015-08-08 16:24:27,191135,53.0,201508,2015,8,20156,6
2016-05-18 11:22:29,191135,53.0,201605,2016,5,20163,3
2014-07-03 09:59:02,191151,53.0,201407,2014,7,20144,4
2019-09-05 18:00:53,191151,115.85,201909,2019,9,20194,4
2015-05-27 15:43:02,191151,53.0,201505,2015,5,20153,3
2014-07-27 16:11:45,191151,53.0,201407,2014,7,20140,0
2019-08-09 14:36:18,191163,32.0,201908,2019,8,20195,5
2018-10-02 10:52:41,191163,58.85,201810,2018,10,20182,2
2017-01-24 11:46:31,191163,53.0,201701,2017,1,20172,2
2019-05-08 09:31:32,191181,58.85,201905,2019,5,20193,3
2019-02-08 11:10:43,191181,58.85,201902,2019,2,20195,5
2015-02-25 14:40:55,191181,89.0,201502,2015,2,20153,3
2016-05-17 11:27:51,191181,53.0,201605,2016,5,20162,2
2017-04-28 14:11:07,191181,53.0,201704,2017,4,20175,5
2017-01-11 11:01:49,191181,53.0,201701,2017,1,20173,3
2017-01-24 10:16:11,191181,80.0,201701,2017,1,20172,2
2019-04-29 19:11:53,191249,58.85,201904,2019,4,20191,1
2019-08-12 09:32:40,191249,58.85,201908,2019,8,20191,1
2015-06-09 13:50:41,191249,53.0,201506,2015,6,20152,2
2015-02-18 13:24:19,191249,53.0,201502,2015,2,20153,3
2019-04-03 15:30:18,191255,30.0,201904,2019,4,20193,3
2016-04-11 13:42:00,191255,58.0,201604,2016,4,20161,1
2016-01-19 11:22:01,191255,27.0,201601,2016,1,20162,2
2017-04-01 16:51:41,191255,30.0,201704,2017,4,20176,6
2018-09-04 11:55:36,191307,58.85,201809,2018,9,20182,2
2016-03-06 17:56:53,191330,28.0,201603,2016,3,20160,0
2016-04-28 09:21:39,191348,40.0,201604,2016,4,20164,4
2019-01-18 11:19:41,191361,34.0,201901,2019,1,20195,5
2015-04-27 12:04:57,191401,30.0,201504,2015,4,20151,1
2015-09-25 10:25:08,191401,30.0,201509,2015,9,20155,5
2016-11-01 09:36:28,191419,30.0,201611,2016,11,20162,2
2015-07-27 08:57:03,191461,0.0,201507,2015,7,20151,1
2019-09-04 17:27:02,191493,58.85,201909,2019,9,20193,3
2019-10-04 09:26:56,191493,79.85,201910,2019,10,20195,5
2015-05-29 06:34:05,191493,53.0,201505,2015,5,20155,5
2015-11-18 13:06:15,191493,53.0,201511,2015,11,20153,3
2016-03-01 09:50:41,191493,53.0,201603,2016,3,20162,2
2016-11-04 16:46:21,191493,53.0,201611,2016,11,20165,5
2014-08-01 21:45:14,191493,53.0,201408,2014,8,20145,5
2017-03-25 10:26:06,191493,53.0,201703,2017,3,20176,6
2019-10-04 13:31:21,191586,32.5,201910,2019,10,20195,5
2017-02-06 14:49:56,191586,30.5,201702,2017,2,20171,1
2018-09-19 18:28:15,191586,30.5,201809,2018,9,20183,3
2016-03-28 10:12:19,191586,29.0,201603,2016,3,20161,1
2016-09-07 13:57:24,191586,0.0,201609,2016,9,20163,3
2019-02-11 11:35:57,191617,30.5,201902,2019,2,20191,1
2014-10-26 16:07:18,191660,30.0,201410,2014,10,20140,0
2014-07-04 20:14:05,191660,53.0,201407,2014,7,20145,5
2014-07-05 10:32:33,191670,53.0,201407,2014,7,20146,6
2014-07-12 10:05:42,191670,53.0,201407,2014,7,20146,6
2014-08-17 14:53:46,191670,53.0,201408,2014,8,20140,0
2016-09-17 12:00:49,191670,53.0,201609,2016,9,20166,6
2014-07-31 08:10:10,191670,53.0,201407,2014,7,20144,4
2014-11-17 10:22:45,191734,53.0,201411,2014,11,20141,1
2016-01-19 09:52:03,191734,53.0,201601,2016,1,20162,2
2016-03-25 09:46:24,191751,30.0,201603,2016,3,20165,5
2014-07-08 16:46:45,191755,27.0,201407,2014,7,20142,2
2019-02-24 15:03:04,191755,58.85,201902,2019,2,20190,0
2014-07-08 10:02:10,191755,53.0,201407,2014,7,20142,2
2016-10-20 17:08:44,191755,0.0,201610,2016,10,20164,4
2016-09-19 07:10:46,191755,53.0,201609,2016,9,20161,1
2016-05-04 11:25:43,191755,27.0,201605,2016,5,20163,3
2016-06-13 09:22:59,191755,53.0,201606,2016,6,20161,1
2016-08-09 13:50:47,191755,53.0,201608,2016,8,20162,2
2019-10-09 12:15:00,191761,58.85,201910,2019,10,20193,3
2017-04-27 10:52:43,191761,53.0,201704,2017,4,20174,4
2019-03-23 18:47:49,191761,32.0,201903,2019,3,20196,6
2018-12-14 09:41:35,191761,103.0,201812,2018,12,20185,5
2018-11-23 13:51:48,191761,58.85,201811,2018,11,20185,5
2014-07-07 18:04:06,191761,53.0,201407,2014,7,20141,1
2014-09-08 09:47:07,191761,68.0,201409,2014,9,20141,1
2014-10-06 13:00:14,191761,53.0,201410,2014,10,20141,1
2015-04-18 15:49:43,191761,0.0,201504,2015,4,20156,6
2016-07-20 15:30:37,191761,53.0,201607,2016,7,20163,3
2016-12-07 13:06:01,191761,0.0,201612,2016,12,20163,3
2017-02-02 09:01:46,191761,53.0,201702,2017,2,20174,4
2014-08-01 10:09:59,191761,53.0,201408,2014,8,20145,5
2017-03-17 10:37:34,191761,53.0,201703,2017,3,20175,5
2015-09-08 16:39:07,191761,53.0,201509,2015,9,20152,2
2016-07-18 20:25:42,191761,53.0,201607,2016,7,20161,1
2014-12-15 11:57:56,191761,53.0,201412,2014,12,20141,1
2014-12-25 17:16:12,191761,53.0,201412,2014,12,20144,4
2015-03-13 12:40:02,191761,53.0,201503,2015,3,20155,5
2015-02-06 09:28:56,191796,30.0,201502,2015,2,20155,5
2017-04-07 09:08:12,191798,59.0,201704,2017,4,20175,5
2019-06-03 14:22:13,191798,76.85,201906,2019,6,20191,1
2017-01-11 16:17:28,191816,35.5,201701,2017,1,20173,3
2019-06-11 14:56:07,191816,58.85,201906,2019,6,20192,2
2016-02-18 08:39:13,191816,53.0,201602,2016,2,20164,4
2016-02-10 13:36:44,191882,53.0,201602,2016,2,20163,3
2017-02-12 06:55:37,191882,53.0,201702,2017,2,20170,0
2016-12-20 16:14:38,191882,53.0,201612,2016,12,20162,2
2014-08-28 13:54:43,191882,53.0,201408,2014,8,20144,4
2017-01-03 08:51:01,191882,80.0,201701,2017,1,20172,2
2014-12-25 17:01:57,191882,53.0,201412,2014,12,20144,4
2016-12-23 12:16:40,191882,53.0,201612,2016,12,20165,5
2019-03-12 08:24:02,191883,58.85,201903,2019,3,20192,2
2016-09-12 08:24:40,191883,34.0,201609,2016,9,20161,1
2019-03-16 10:57:31,191883,74.5,201903,2019,3,20196,6
2018-09-15 14:15:33,191883,58.85,201809,2018,9,20186,6
2018-09-09 10:05:43,191883,58.85,201809,2018,9,20180,0
2018-09-29 14:09:09,191883,58.85,201809,2018,9,20186,6
2015-03-11 07:45:10,191883,34.0,201503,2015,3,20153,3
2015-10-05 17:00:42,191883,25.0,201510,2015,10,20151,1
2018-09-05 17:41:27,191883,29.43,201809,2018,9,20183,3
2016-08-03 16:55:10,191895,28.0,201608,2016,8,20163,3
2014-11-15 11:59:18,191895,28.0,201411,2014,11,20146,6
2014-11-21 15:41:07,191895,28.0,201411,2014,11,20145,5
2014-12-06 15:44:24,191895,28.0,201412,2014,12,20146,6
2016-03-07 15:45:08,191896,53.0,201603,2016,3,20161,1
2016-07-18 13:40:16,191896,53.0,201607,2016,7,20161,1
2015-12-23 07:01:43,191896,0.0,201512,2015,12,20153,3
2014-09-13 11:11:49,191896,33.0,201409,2014,9,20146,6
2015-06-18 19:55:12,191896,53.0,201506,2015,6,20154,4
2015-05-14 13:58:10,191896,53.0,201505,2015,5,20154,4
