total_calls_veh,aaa_mean_child,total_members_in_household,mean_tow_miles,mean_total_member_cost_veh,consumer_score,aaa_financial_service_0,plus_indicator_description_basic_membership,plus_indicator_description_plus_membership,occupation_group_management,occupation_group_retired,sc_vehicle_manufacturer_name_middle_end_vehicle,tenure_between_21___40_years,tenure_under_20_years,no_members_3___member,gender_female,gender_male,kcl_b_ind_mosaicsgrouping_boomers,kcl_b_ind_mosaicsgrouping_golden_year,kcl_b_ind_mosaicsgrouping_power_elite,education_completed_college,use_road_side,membership_id,yes_roadside
1211.0,2.0,5,0.4,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4961,0.78
4697.0,1.0,2,0.0,162.93004399999998,0.015384615384615385,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,4984,1.0
1211.0,1.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,4986,0.82
3761.0,1.0,2,0.0,135.775668,0.014285714285714285,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5023,0.83
1322.0,1.0,4,4.645455,156.036397,0.02,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,5031,1.0
1211.0,2.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,5141,0.63
2043.0,2.0,1,4.6666669999999995,136.00893,0.015625,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,5178,1.0
2043.0,2.0,2,1.714286,136.00893,0.015625,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5182,1.0
2043.0,0.0,1,0.0,136.00893,0.015625,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5249,0.7733333333333333
5836.0,0.0,1,0.666667,132.370546,0.0136986301369863,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5311,1.0
424.0,2.7647,5,3.190476,143.574269,0.013157894736842105,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,5323,1.0
1211.0,2.0,4,4.285714,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,5342,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,5396,0.86
1548.0,1.0,1,0.0,125.689416,0.0136986301369863,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5406,0.78
1211.0,1.0,2,3.666667,8.441607000000001,0.01488015784150378,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,5412,1.0
4697.0,1.0,4,0.0,162.93004399999998,0.015384615384615385,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,5456,0.92
5836.0,1.0,2,0.0,132.370546,0.0136986301369863,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,5494,1.0
1322.0,1.0,2,0.4,156.036397,0.02,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,5508,1.0
1211.0,3.0,5,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5513,1.0
1380.0,1.0,3,7.25,145.274146,0.014925373134328358,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,5625,0.82
981.0,3.0,2,0.0,144.325817,0.014084507042253521,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,5639,0.6825
5836.0,1.0,2,0.0,132.370546,0.0136986301369863,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5649,0.89
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5662,1.0
1211.0,2.0,4,3.2,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,5665,1.0
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,5684,1.0
2726.0,2.0,3,0.0,150.919066,0.01639344262295082,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,5711,0.87
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,5714,1.0
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5752,0.93
4697.0,2.0,3,13.8,162.93004399999998,0.015384615384615385,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,5804,1.0
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5831,0.7
1211.0,3.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5835,1.0
4697.0,3.0,4,1.833333,162.93004399999998,0.015384615384615385,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5849,1.0
2043.0,1.0,2,0.0,136.00893,0.015625,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,5869,1.0
5836.0,1.0,4,0.557143,132.370546,0.0136986301369863,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5871,1.0
1181.0,3.0,3,4.033333,162.892046,0.017241379310344827,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,6000,1.0
4697.0,2.0,2,7.875,162.93004399999998,0.015384615384615385,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6002,1.0
1211.0,2.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,6009,1.0
4697.0,0.0,3,4.491667,162.93004399999998,0.015384615384615385,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6033,1.0
3761.0,1.6667,6,3.072727,135.775668,0.014285714285714285,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6039,1.0
1211.0,2.0,2,0.0,8.441607000000001,0.01488015784150378,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6052,0.85
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,6073,1.0
1211.0,4.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,6074,0.73
968.0,3.5,6,0.0,152.51689199999998,0.013157894736842105,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,6088,1.0
3761.0,1.0,3,2.3125,135.775668,0.014285714285714285,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,6094,1.0
1211.0,2.5,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6102,0.79
1153.0,1.3333,3,0.0,117.08376299999999,0.012345679012345678,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,6189,1.0
1211.0,3.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,6257,1.0
3761.0,1.0,2,0.0,135.775668,0.014285714285714285,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6276,1.0
1211.0,2.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,6312,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,6399,0.86
2043.0,2.0,4,0.0,136.00893,0.015625,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,6402,1.0
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,6476,0.8125
1153.0,1.0,2,0.0,117.08376299999999,0.012345679012345678,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6495,1.0
471.0,0.0,2,0.0,153.336506,0.01488015784150378,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,6520,1.0
1253.0,3.0,5,1.6,175.441122,0.015625,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6543,1.0
1153.0,0.0,2,1.333333,117.08376299999999,0.012345679012345678,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,6573,1.0
492.0,1.8333,6,0.0,164.69268200000002,0.017857142857142856,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,6583,1.0
3761.0,5.0,1,0.0,135.775668,0.014285714285714285,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,6597,0.89
5836.0,1.0,1,3.2,132.370546,0.0136986301369863,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6608,1.0
3761.0,4.0,4,1.25,135.775668,0.014285714285714285,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,6635,1.0
1380.0,4.0,5,1.909091,145.274146,0.014925373134328358,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,6640,0.75
5836.0,1.0,2,0.0,132.370546,0.0136986301369863,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,6644,1.0
981.0,1.0,1,0.0,144.325817,0.014084507042253521,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6713,0.81
4697.0,2.5,6,10.025,162.93004399999998,0.015384615384615385,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6734,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,6745,0.82
4697.0,1.0,1,0.0,162.93004399999998,0.015384615384615385,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,6759,0.87
3761.0,1.0,2,0.6,135.775668,0.014285714285714285,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,6764,0.78
1322.0,1.0,2,1.31,156.036397,0.02,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,6807,1.0
1211.0,3.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6831,0.87
1211.0,2.5,5,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,6875,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6897,0.86
1064.0,2.0,3,1.125,161.44551299999998,0.015873015873015872,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,6906,1.0
981.0,1.0,2,0.0,144.325817,0.014084507042253521,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,6910,1.0
1064.0,2.0,3,1.8,161.44551299999998,0.015873015873015872,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,6931,1.0
1211.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6939,0.8399999999999999
1211.0,4.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6949,0.83
4697.0,2.0,3,0.666667,162.93004399999998,0.015384615384615385,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,6970,1.0
981.0,2.0,4,2.2,144.325817,0.014084507042253521,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,7009,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,7069,1.0
417.0,3.0,4,9.5,146.975438,0.0136986301369863,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,7079,1.0
1380.0,0.0,1,1.0,145.274146,0.014925373134328358,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7087,1.0
1211.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,7108,0.6316666666666666
3761.0,1.0,2,0.333333,135.775668,0.014285714285714285,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,7114,1.0
2726.0,2.0,1,2.066667,150.919066,0.01639344262295082,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,7125,1.0
3761.0,1.0,1,1.666667,135.775668,0.014285714285714285,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,7136,1.0
271.0,1.0,2,1.0,151.742059,0.01488015784150378,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,7143,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7191,0.86
1548.0,3.6154,4,0.692308,125.689416,0.0136986301369863,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,7252,1.0
476.0,2.0,4,1.5,155.627818,0.01488015784150378,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,7264,1.0
3761.0,1.0,1,0.0,135.775668,0.014285714285714285,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7278,1.0
4697.0,1.0,1,0.5,162.93004399999998,0.015384615384615385,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,7281,1.0
1211.0,1.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,7282,1.0
1211.0,3.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7300,0.72
1211.0,3.0,4,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,7351,1.0
1211.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7420,0.7116666666666667
2726.0,1.0,1,0.166667,150.919066,0.01639344262295082,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,7457,1.0
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7465,0.79
4697.0,1.0,1,2.6,162.93004399999998,0.015384615384615385,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7482,0.77
1211.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,7513,1.0
1211.0,3.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,7520,0.78
1380.0,0.0,2,0.0,145.274146,0.014925373134328358,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,7524,1.0
2726.0,1.3333,3,0.0,150.919066,0.01639344262295082,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,7570,1.0
1211.0,2.0,2,0.0,8.441607000000001,0.01488015784150378,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,7596,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7742,0.8133333333333335
4697.0,1.0,2,0.714286,162.93004399999998,0.015384615384615385,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,7743,1.0
5836.0,1.0,2,0.75,132.370546,0.0136986301369863,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,7788,1.0
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7793,0.83
1153.0,2.0,4,0.0,117.08376299999999,0.012345679012345678,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,7803,1.0
4697.0,3.4286,4,2.4875,162.93004399999998,0.015384615384615385,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,7804,1.0
492.0,3.0,2,10.0,164.69268200000002,0.017857142857142856,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,7832,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,7864,0.78
1548.0,3.0,1,2.571429,125.689416,0.0136986301369863,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7910,1.0
1211.0,1.0,3,0.75,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,7927,1.0
981.0,1.0,5,0.0,144.325817,0.014084507042253521,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,7963,1.0
2043.0,0.0,1,5.6666669999999995,136.00893,0.015625,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,7972,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7981,1.0
5836.0,3.0,1,1.4,132.370546,0.0136986301369863,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,8050,0.79
3761.0,1.0,1,0.0,135.775668,0.014285714285714285,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,8149,1.0
5836.0,2.0,2,0.0,132.370546,0.0136986301369863,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8156,1.0
5836.0,1.0,3,0.625,132.370546,0.0136986301369863,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,8171,1.0
1211.0,0.0,4,0.0,8.441607000000001,0.01488015784150378,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8188,0.7216666666666666
5836.0,3.0,4,0.0,132.370546,0.0136986301369863,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8233,1.0
492.0,1.0,2,0.0,164.69268200000002,0.017857142857142856,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,8240,1.0
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8279,1.0
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,8361,1.0
1153.0,2.0,2,0.77,117.08376299999999,0.012345679012345678,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,8373,1.0
1211.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8377,1.0
1211.0,0.0,2,3.7,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,8383,1.0
1548.0,2.0,3,5.6666669999999995,125.689416,0.0136986301369863,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,8424,0.77
955.0,2.0,4,1.7692310000000002,191.50224599999999,0.01488015784150378,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,8479,1.0
36.0,1.0,1,11.0,72.43461500000001,0.020833333333333332,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8502,0.77
1548.0,1.3333,4,0.82,125.689416,0.0136986301369863,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,8519,1.0
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8521,1.0
5836.0,2.0,5,0.0,132.370546,0.0136986301369863,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,8553,0.54
1211.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8583,0.8133333333333335
1211.0,2.0,4,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8589,1.0
1211.0,2.0,2,5.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8591,0.8
2726.0,1.0,2,0.0,150.919066,0.01639344262295082,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,8595,0.92
5836.0,2.0,1,0.0,132.370546,0.0136986301369863,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8611,1.0
424.0,1.8824,7,2.05,143.574269,0.013157894736842105,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,8631,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,8682,1.0
750.0,1.0,6,0.0,147.456553,0.013157894736842105,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,8697,1.0
1211.0,3.0,3,6.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,8775,1.0
772.0,1.0,2,1.0,151.74655900000002,0.014285714285714285,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,8806,1.0
3761.0,0.0,3,0.0,135.775668,0.014285714285714285,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8821,0.7633333333333333
1211.0,1.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,8838,0.73
1211.0,3.0,3,4.233333,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,8842,0.72
5836.0,1.0,1,0.0,132.370546,0.0136986301369863,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8854,0.83
5836.0,1.2,2,0.4,132.370546,0.0136986301369863,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8876,0.88
1322.0,0.0,3,3.833333,156.036397,0.02,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,8921,1.0
4697.0,1.0,3,0.0,162.93004399999998,0.015384615384615385,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,8922,0.83
1211.0,1.0,4,1.82,8.441607000000001,0.01488015784150378,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8925,1.0
1548.0,2.0,2,1.0,125.689416,0.0136986301369863,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,8979,1.0
1181.0,2.0,5,0.14166700000000002,162.892046,0.017241379310344827,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8983,1.0
1322.0,1.0,3,5.057143,156.036397,0.02,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,8993,1.0
2726.0,1.0,4,4.025,150.919066,0.01639344262295082,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9028,1.0
1548.0,0.0,2,0.2,125.689416,0.0136986301369863,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9037,0.82
4697.0,2.0,2,0.0,162.93004399999998,0.015384615384615385,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9083,0.7966666666666665
3761.0,1.0,1,6.5,135.775668,0.014285714285714285,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9093,1.0
1181.0,1.0,2,9.25,162.892046,0.017241379310344827,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,9161,1.0
3761.0,2.0,3,0.0,135.775668,0.014285714285714285,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9175,0.76
3761.0,2.0,3,4.6,135.775668,0.014285714285714285,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,9225,1.0
5836.0,1.0,2,0.0,132.370546,0.0136986301369863,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9229,1.0
1211.0,4.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,9233,1.0
641.0,2.0,2,2.0,181.860824,0.01488015784150378,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,9247,1.0
1211.0,2.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,9305,1.0
5836.0,1.0,3,0.05,132.370546,0.0136986301369863,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,9346,1.0
1380.0,0.0,5,4.714286,145.274146,0.014925373134328358,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9355,1.0
5836.0,1.0,3,0.0,132.370546,0.0136986301369863,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,9360,1.0
5836.0,2.5714,5,0.0,132.370546,0.0136986301369863,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9382,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,9401,0.88
3761.0,1.0,4,0.0,135.775668,0.014285714285714285,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,9412,1.0
856.0,1.0,2,2.0,156.358351,0.01488015784150378,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,9414,1.0
5836.0,2.0,3,0.8,132.370546,0.0136986301369863,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,9427,1.0
2043.0,3.0,4,3.666667,136.00893,0.015625,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,9453,1.0
2043.0,1.2,3,0.0,136.00893,0.015625,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,9539,1.0
5836.0,1.0,1,0.0,132.370546,0.0136986301369863,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,9572,1.0
772.0,1.0,2,0.0,151.74655900000002,0.014285714285714285,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,9605,1.0
1211.0,1.0,4,0.0,8.441607000000001,0.01488015784150378,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,9612,0.9
4697.0,1.0,3,0.0,162.93004399999998,0.015384615384615385,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,9634,0.7
5836.0,1.0,3,0.0,132.370546,0.0136986301369863,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9644,0.68
1322.0,4.5,3,3.333333,156.036397,0.02,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,9649,1.0
1211.0,3.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9676,1.0
1211.0,2.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,9693,1.0
2726.0,2.0,5,1.0,150.919066,0.01639344262295082,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,9749,1.0
3761.0,2.0,2,3.5,135.775668,0.014285714285714285,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,9763,1.0
3761.0,1.0,3,0.0,135.775668,0.014285714285714285,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,9773,1.0
424.0,1.0,2,0.0,143.574269,0.013157894736842105,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9775,0.81
1211.0,3.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,9801,1.0
5836.0,2.0,2,0.166667,132.370546,0.0136986301369863,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,9815,1.0
5836.0,2.0,1,0.0,132.370546,0.0136986301369863,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,9835,1.0
4697.0,1.0,1,0.0,162.93004399999998,0.015384615384615385,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,9836,1.0
1211.0,1.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,9842,1.0
337.0,0.0,2,1.0,208.38222199999998,0.014285714285714285,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9854,0.79
1211.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,9857,1.0
1211.0,1.0,3,1.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,9897,1.0
